#,Date-Time (EDT),"Temperature , °C"
1,06/16/2025 09:46:59,18.487
2,06/16/2025 09:56:59,18.906
3,06/16/2025 10:06:59,18.959
4,06/16/2025 10:16:59,18.970
5,06/16/2025 10:26:59,19.002
6,06/16/2025 10:36:59,19.045
7,06/16/2025 10:46:59,19.088
8,06/16/2025 10:56:59,19.045
9,06/16/2025 11:06:59,18.927
10,06/16/2025 11:16:59,18.852
11,06/16/2025 11:26:59,18.552
12,06/16/2025 11:36:59,18.584
13,06/16/2025 11:46:59,18.637
14,06/16/2025 11:56:59,18.552
15,06/16/2025 12:06:59,18.530
16,06/16/2025 12:16:59,18.519
17,06/16/2025 12:26:59,18.509
18,06/16/2025 12:36:59,18.530
19,06/16/2025 12:46:59,18.552
20,06/16/2025 12:56:59,18.573
21,06/16/2025 13:06:59,18.584
22,06/16/2025 13:16:59,18.552
23,06/16/2025 13:26:59,18.498
24,06/16/2025 13:36:59,18.487
25,06/16/2025 13:46:59,18.444
26,06/16/2025 13:56:59,18.423
27,06/16/2025 14:06:59,18.423
28,06/16/2025 14:16:59,18.412
29,06/16/2025 14:26:59,18.412
30,06/16/2025 14:36:59,18.412
31,06/16/2025 14:46:59,18.412
32,06/16/2025 14:56:59,18.423
33,06/16/2025 15:06:59,18.434
34,06/16/2025 15:16:59,18.423
35,06/16/2025 15:26:59,18.444
36,06/16/2025 15:36:59,18.477
37,06/16/2025 15:46:59,18.498
38,06/16/2025 15:56:59,18.498
39,06/16/2025 16:06:59,18.498
40,06/16/2025 16:16:59,18.616
41,06/16/2025 16:26:59,18.648
42,06/16/2025 16:36:59,18.573
43,06/16/2025 16:46:59,18.659
44,06/16/2025 16:56:59,18.766
45,06/16/2025 17:06:59,18.895
46,06/16/2025 17:16:59,18.927
47,06/16/2025 17:26:59,18.927
48,06/16/2025 17:36:59,18.906
49,06/16/2025 17:46:59,18.938
50,06/16/2025 17:56:59,18.991
51,06/16/2025 18:06:59,19.077
52,06/16/2025 18:16:59,19.163
53,06/16/2025 18:26:59,19.302
54,06/16/2025 18:36:59,19.410
55,06/16/2025 18:46:59,19.506
56,06/16/2025 18:56:59,19.603
57,06/16/2025 19:06:59,19.710
58,06/16/2025 19:16:59,19.806
59,06/16/2025 19:26:59,19.871
60,06/16/2025 19:36:59,19.903
61,06/16/2025 19:46:59,19.935
62,06/16/2025 19:56:59,19.957
63,06/16/2025 20:06:59,19.967
64,06/16/2025 20:16:59,19.989
65,06/16/2025 20:26:59,19.989
66,06/16/2025 20:36:59,20.000
67,06/16/2025 20:46:59,20.000
68,06/16/2025 20:56:59,20.000
69,06/16/2025 21:06:59,19.989
70,06/16/2025 21:16:59,19.989
71,06/16/2025 21:26:59,19.946
72,06/16/2025 21:36:59,19.914
73,06/16/2025 21:46:59,19.892
74,06/16/2025 21:56:59,19.892
75,06/16/2025 22:06:59,19.882
76,06/16/2025 22:16:59,19.849
77,06/16/2025 22:26:59,19.796
78,06/16/2025 22:36:59,19.817
79,06/16/2025 22:46:59,19.764
80,06/16/2025 22:56:59,19.721
81,06/16/2025 23:06:59,19.764
82,06/16/2025 23:16:59,19.453
83,06/16/2025 23:26:59,18.948
84,06/16/2025 23:36:59,18.798
85,06/16/2025 23:46:59,18.830
86,06/16/2025 23:56:59,18.927
87,06/17/2025 00:06:59,18.884
88,06/17/2025 00:16:59,18.734
89,06/17/2025 00:26:59,18.637
90,06/17/2025 00:36:59,18.616
91,06/17/2025 00:46:59,18.573
92,06/17/2025 00:56:59,18.519
93,06/17/2025 01:06:59,18.466
94,06/17/2025 01:16:59,18.434
95,06/17/2025 01:26:59,18.380
96,06/17/2025 01:36:59,18.348
97,06/17/2025 01:46:59,18.284
98,06/17/2025 01:56:59,18.262
99,06/17/2025 02:06:59,18.241
100,06/17/2025 02:16:59,18.219
101,06/17/2025 02:26:59,18.208
102,06/17/2025 02:36:59,18.208
103,06/17/2025 02:46:59,18.208
104,06/17/2025 02:56:59,18.198
105,06/17/2025 03:06:59,18.208
106,06/17/2025 03:16:59,18.198
