lab_id,date_collected,site,lab_sample,date_processed,height_mm,condition,sample_notes,mantle_rftm,ggr1_frozen,ggr2_etoh,cross_histology,date_davidsons,date_etoh,,,
1224ASHC_01,12/9/2024,ASHC,1,,98.91,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_02,12/9/2024,ASHC,2,,124.88,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_03,12/9/2024,ASHC,3,,107.47,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_04,12/9/2024,ASHC,4,,107.69,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_05,12/9/2024,ASHC,5,,109.04,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_06,12/9/2024,ASHC,6,,85.49,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_07,12/9/2024,ASHC,7,,101.68,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_08,12/9/2024,ASHC,8,,103.76,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_09,12/9/2024,ASHC,9,,120.02,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_10,12/9/2024,ASHC,10,,124.26,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_11,12/9/2024,ASHC,11,,126.03,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_12,12/9/2024,ASHC,12,,92.84,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,  
1224ASHC_13,12/9/2024,ASHC,13,,109.37,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_14,12/9/2024,ASHC,14,,111.52,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_15,12/9/2024,ASHC,15,,118.9,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_16,12/9/2024,ASHC,16,,96.74,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_17,12/9/2024,ASHC,17,,109.7,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_18,12/9/2024,ASHC,18,,120.97,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_19,12/9/2024,ASHC,19,,99.92,4_fair_plus,no mantle above the gills for histology cut,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_20,12/9/2024,ASHC,20,,130.02,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_21,12/9/2024,ASHC,21,,103.95,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_22,12/9/2024,ASHC,22,,93.28,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_23,12/9/2024,ASHC,23,,79.29,2_good,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_24,12/9/2024,ASHC,24,,95.12,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_25,12/9/2024,ASHC,25,,92.45,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_26,12/9/2024,ASHC,26,,111.36,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_27,12/9/2024,ASHC,27,,97.24,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_28,12/9/2024,ASHC,28,,98.92,4_fair_plus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_29,12/9/2024,ASHC,29,,122.7,3_good_minus,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
1224ASHC_30,12/9/2024,ASHC,30,,119.9,5_fair,,TRUE,TRUE,TRUE,TRUE,12/9/2024,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,                                                                                                                     ,,,,,,,,,,,,
